Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Middle Axis Length (µm),Minor Axis Length (µm),True Sphericity (-),Convexity (-),Flatness (-),Elongation (-),Compactness (-)
114,297000.0,82.77882845611002,193.36012016363523,67.88766556511793,43.211569899684996,1.5291167497634888,0.34509803921568627,0.6365157726367304,0.351094452711689,3.575377941131592
115,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
116,452658375.0,952.6293971011702,1677.5107200654907,1476.396864121704,349.0627609266952,0.3010944426059723,0.4712547961377915,0.23642881491376622,0.8801117313062924,0.0012269704602658749
117,957065625.0,1222.6843832300467,2311.9929013067394,2059.865502031934,383.8112807171525,0.25757190585136414,0.5789962635522796,0.1863283211154057,0.89094802188523,0.0006598919862881303
118,27000.0,37.221029453964,37.221029453964,37.221029453964,37.221029453964,,1.0,1.0,1.0,
119,6750.0,23.44777925390316,,,,,inf,,,
120,64840500.0,498.44347019223176,839.4183058686995,774.5348942364146,190.4707573005938,0.5005420446395874,0.7062715976766414,0.24591630243899065,0.9227043165741565,0.12540696561336517
121,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
122,1075069125.0,1271.0010882283802,2190.072306997525,2102.410498844794,445.92497526840384,0.28943049907684326,0.6235494706840391,0.21210176391024738,0.9599730986631618,0.0006410671630874276
123,931810500.0,1211.8336075747566,2215.652558797285,1948.2242507454173,412.276303905093,0.24069158732891083,0.5882759032139844,0.21161645213447602,0.8793004313830527,0.0005876215291209519
124,216249750.0,744.707390671593,1272.7941056606721,1100.2991863022344,294.9090122524362,0.38375434279441833,0.5471032745591939,0.26802620225825513,0.8644753942595448,0.056514497846364975
125,57375.0,47.85287391016279,127.95413004103817,38.35898691173797,22.32557428877529,31.196796417236328,1.0,0.5820167863177741,0.2997870166397541,30361.9765625
126,215655750.0,744.0249053598478,1197.442473578178,1078.9081557038867,318.80365014358085,0.40291884541511536,0.6594084745412891,0.29548729283225345,0.9010104280666703,0.06541129946708679
127,732375.0,111.8351426992787,305.52359473101586,90.3635192179344,50.66371094972726,0.8731663227081299,0.36348408710217756,0.5606655361389694,0.2957660906598418,0.6657189130783081
128,1971577125.0,1555.744888595342,2827.76928402496,2333.665218496209,570.6011231525449,0.2673109173774719,0.673520964697771,0.24450856045248628,0.8252671926524859,0.00010933222802123055
129,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
130,787461750.0,1145.715921802624,2189.672522409286,1970.8737325316933,348.4920502107426,0.24717764556407928,0.5502085784828126,0.17682109434940096,0.9000769349579044,0.0008043526322580874
131,1088201250.0,1276.1553124176564,2421.3051516395135,2178.1802864093324,394.06444237610816,0.2600986957550049,0.5717391381444322,0.18091452063672472,0.8995893330233256,0.00014926497533451766
132,20250.0,33.81754955360479,59.76403610059785,31.67231664498511,20.43180124248702,,1.0,0.6450996771567742,0.5299561192900805,
133,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
134,479023875.0,970.7770762454298,1773.7435103107312,1574.9986432403289,327.4820752062659,0.3329066336154938,0.6171241483362393,0.20792530622916575,0.8879517439161282,0.005430514458566904
135,864826875.0,1182.0708787205892,2333.23125995674,2071.707349564677,341.69951447446374,0.2685619294643402,0.5217510817001781,0.1649361887653989,0.8879134208081405,0.0003649127029348165
136,370902375.0,891.4294902650963,1566.0953189023921,1384.1565723137346,326.78158980262293,0.3341977894306183,0.6072026476747205,0.2360871568571032,0.8838265178417298,0.010778114199638367
137,2031750.0,157.1413749155965,375.7057537584902,236.7981126487332,43.615972805616835,0.6061362624168396,0.27178329571106097,0.18419054238965518,0.6302754490178792,0.22269520163536072
138,520998750.0,998.3420249333313,1609.9444842524913,1421.5324209879914,434.78083210831113,0.4400765597820282,0.7583811507624587,0.3058536166246074,0.8829698383345305,0.00842360220849514
139,249750.0,78.13320240242676,96.8826523821865,80.285159725784,61.32330864146222,1.2233408689498901,1.0,0.7638187287776912,0.8286845761516927,1.8308066129684448
140,6750.0,23.44777925390316,,,,,inf,,,
141,67500.0,50.51670902881889,80.87712608800196,49.73037001237238,32.05219302267431,2.43666410446167,1.0,0.6445194961288258,0.6148879469117268,14.467284202575684
142,6750.0,23.44777925390316,,,,,inf,,,
