Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Minor Axis Length (µm),Aspect Ratio
1128,12520717.0,288.10017741916687,426.71463871431024,224.4078185269815,1.9015141340229398
1129,45412389.0,442.6480707075611,551.5892142482083,370.26649729242394,1.4897086781594011
1130,3481896.0,188.04959002648758,214.44375733299077,178.84200748035187,1.199068162755611
1131,7344458.0,241.16838573618284,300.03297287645006,183.61107534273592,1.6340679466987287
1132,20888714.0,341.69426826947205,403.30740709948964,317.3951188127965,1.2706792990643476
1133,40193538.0,424.9970067362392,494.3210220476511,393.05883523940304,1.2576260288019518
1134,21684652.0,345.98022613093826,555.1024158787518,268.029982289261,2.071045974549515
1135,18536837.0,328.3565391461599,418.2809630411136,247.5401321946913,1.68975009964095
1136,4380321.0,203.00299180842103,277.98052865098265,176.6048005183102,1.5740258919075187
1137,96701143.0,569.4789317623944,830.2710792890463,388.03832086801833,2.139662591652752
1138,142399697.0,647.8932882533254,919.2146548977278,506.8698996061153,1.8135120187883367
1139,67027829.0,503.9864305692268,642.5772975616953,412.9814584718077,1.5559470876476675
1140,83803753.0,542.9438880539019,742.0990010519946,434.0999426232935,1.709511861640532
1141,20256489.0,338.2116138312841,416.98251386944287,292.75094786180574,1.4243592272373482
1142,3445959.0,187.40039179836026,214.92447967102896,165.74560779303644,1.2967129719624384
1143,34978680.0,405.7590963661681,550.7926619136554,295.225511163597,1.8656675696580902
1144,4224594.0,200.56821920479044,329.6921242960424,138.0342389245518,2.388480762923241
1145,33617067.0,400.4242761145364,482.7067434464302,324.09100105049936,1.4894172990974703
1146,4094156.0,198.48236286875624,258.63877391843084,161.1728090533796,1.6047295783792601
1147,442287307.0,945.297736259691,1145.8115387125947,700.4521638585901,1.6358169734256334
1148,55790196.0,474.0815873635888,662.5887944722426,330.6592874502344,2.0038414755610487
1149,27357374.0,373.8453029308789,518.5869416027489,287.54157012671607,1.8035198923557867
1150,37890908.0,416.72107373354214,504.50632415479737,309.30515559814546,1.6310957480781878
1151,30671564.0,388.37008184256814,487.84925293456484,344.14933209835635,1.417551067032551
1152,103936459.0,583.3418010348528,773.8903190702085,478.33902758560043,1.6178699090818345
1153,65184394.0,499.32311367745075,630.0941183795053,420.8615305989205,1.497153036255962
