Particle ID,Area,Equivalent Diameter,Major Axis Length,Minor Axis Length,Aspect Ratio
157,3.388872968374999e-09,0.0018635979431499746,0.0023427150537241744,0.0016163243547577455,1.4494089919688802
158,4.296956907542999e-09,0.002017069172659276,0.0025582496344359737,0.0015561489380941768,1.6439619446510527
159,4.971061903856999e-09,0.0021174679700762945,0.0030974565342605097,0.001520759121648612,2.036783136899843
160,4.846208064757999e-09,0.002099589914262474,0.0027314893093611154,0.0017003487928202079,1.6064288226597627
161,3.035687157193999e-09,0.0017964679090991958,0.0022235878410567854,0.0013667813604878614,1.626878962018544
162,3.0255964452309994e-09,0.0017944751957467621,0.002245259981668906,0.0014024674793665939,1.6009355045315907
163,3.917955928241999e-09,0.0019559315017308627,0.0024729954307408483,0.0015158676495156276,1.6314059024421137
164,3.688829194428999e-09,0.0019170347027492967,0.002457376927412758,0.0015148759618929808,1.6221637871539218
165,4.745983669962999e-09,0.0020850151057643304,0.00299153795915617,0.0013571855845801025,2.204221731460342
166,2.0324457696559995e-09,0.0015715931047563091,0.0028320339627953043,0.0009278281587094184,3.0523259465789225
167,3.1170566760329994e-09,0.0018123776263287827,0.002213180122005334,0.0015300402190335685,1.446484931881897
168,4.261633385908999e-09,0.002011526791260387,0.0030456453112260493,0.001508943093009458,2.0183964029761854
169,2.3803277230589995e-09,0.0016565811329799526,0.002502310801900562,0.0012589781439165703,1.9875728693081938
170,2.2289168604209996e-09,0.0016206842652362625,0.0024128822220288644,0.0012933419351128562,1.8656181760767834
171,1.9103772922769994e-09,0.0015394780756265221,0.002337395640891361,0.0011359850543700921,2.057593655743522
172,2.0807192782029997e-09,0.0015839384068116683,0.0023752675668258353,0.0012822057708578509,1.852485475273348
173,5.479912478570999e-09,0.0021873838434787805,0.003026900247059947,0.0018391177041812156,1.6458436782911283
174,4.728728042893999e-09,0.002082485111452025,0.003179781589040327,0.0016440669976352054,1.934094896141133
175,2.8798236059739993e-09,0.0017651803666635484,0.0025807433814166746,0.0012482578939943994,2.0674761151786907
176,2.4944707570969993e-09,0.0016826479661543924,0.002233936222125427,0.001413038038525672,1.5809455663743204
177,3.582222586731999e-09,0.001898386551160514,0.0026596401635142187,0.0014062236671080943,1.8913350882393989
