Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Minor Axis Length (µm),Aspect Ratio
233,86605298.642,548.9278690218064,820.494398350766,423.01334851960735,1.9396418605280368
234,66205247.162,501.91625737780055,653.2835110175533,381.7657911070896,1.7112154264086483
235,51784775.989,462.4532400261177,606.031840516487,341.47773217194975,1.7747331185019177
236,47186984.066,448.3403908262911,573.5163750436964,307.98436680533035,1.8621606706622305
237,76786120.545,527.3448405956445,656.1373359366661,454.28696668399493,1.444323487257515
238,87217222.383,550.2176821857282,736.0020884772545,425.4402641150598,1.7299775093177443
239,59846375.28,485.3031122179855,615.9992216119873,357.57561414981654,1.7227103785491837
240,72637643.257,517.6716410390678,691.2821854427893,423.619346511318,1.6318475327809896
241,84032340.204,543.4370933050386,776.7869338407894,377.16027670477894,2.0595671968095863
242,66155842.003,501.79137592013427,654.1176320981459,414.8398851229507,1.5767954228997962
243,80990227.264,536.7985471889637,617.3676159020999,488.24278046200106,1.264468499294376
244,53886634.839999996,468.62718710763016,530.2356289714261,445.455460109588,1.1903224372667496
245,90977460.705,558.0139586332205,865.4628092790282,404.6675130842347,2.1387009861077613
246,66014628.832,501.4340881033125,713.3293179542688,378.05669580158434,1.886831593980406
247,77264611.455,528.4379521674211,634.1385277707195,443.092988495737,1.431163535048401
248,62058714.959,491.2109642337056,675.1345639883594,369.16653192394836,1.8288076128402757
249,83686893.108,542.6914018325825,775.0721538474919,407.8324748903365,1.9004669847733526
250,72643867.529,517.6864269311865,708.8450903509578,395.093832209102,1.7941183399081868
251,77000079.895,527.8341899831992,665.1315335209104,480.2309158371297,1.385024394694509
252,65351354.847,499.74906600510195,696.8432807980168,407.4964847316838,1.7100596125555625
253,70162717.103,511.72416448781655,704.3593171705173,403.35080803951877,1.746269756081676
254,56803873.323,476.9356386599412,683.6781715316164,367.1221645753067,1.8622634030350826
255,53224138.889,466.6987888264083,513.7434926528049,434.98142671082337,1.18106995173921
256,84564515.46,544.5818724265856,748.0931163569581,452.84567948340964,1.6519824528531581
257,76604060.589,526.9277324145063,816.5660514723356,354.6794442987521,2.3022649454264092
258,72883502.001,518.2550427348709,763.491678072534,386.9698048342595,1.9730006541454574
259,75200876.27,523.6905771334089,693.2312041766578,384.8944534943789,1.8010942945084083
260,65417098.72,499.9165934050826,593.4670203787567,395.60928418020995,1.500134208449005
